time,X,Y,Z,psi,Xdot,Ydot,Zdot,xdot,ydot,zdot,Omega_0,Omega_1,Omega_2,Omega_3,Fx_0,Fx_1,Fx_2,Fx_3,Fy_0,Fy_1,Fy_2,Fy_3,Kappa_0,Kappa_1,Kappa_2,Kappa_3,Alpha_0,Alpha_1,Alpha_2,Alpha_3
0.072447,-14.637823,-19.999994,0.016160,0.000006,5.001114,0.000120,0.325647,5.000697,0.000084,0.331988,15.536508,15.535773,15.577757,15.577068,-51.539615,-51.384461,357.819121,358.173328,-4.423621,-4.432547,-0.795199,-0.794865,-0.000216,-0.000216,0.002165,0.002168,-0.000175,-0.000175,0.000011,0.000011
0.073670,-14.631704,-19.999994,0.016558,0.000007,5.001484,0.000124,0.325011,5.001049,0.000088,0.331646,15.538682,15.537918,15.577989,15.577272,-52.721650,-52.672319,342.559715,342.805802,-0.164373,-0.174022,-0.845622,-0.845286,-0.000211,-0.000212,0.002040,0.002041,-0.000244,-0.000244,0.000011,0.000011
0.075283,-14.623639,-19.999994,0.017082,0.000007,5.001935,0.000121,0.323934,5.001474,0.000084,0.330968,15.541583,15.540846,15.578080,15.577385,-52.847919,-52.933273,320.777041,320.882022,5.449483,5.438725,-0.901028,-0.900693,-0.000189,-0.000191,0.001872,0.001873,-0.000278,-0.000277,0.000011,0.000011
0.077779,-14.611154,-19.999994,0.017888,0.000007,5.002548,0.000099,0.321752,5.002048,0.000060,0.329429,15.545299,15.544697,15.578128,15.577562,-52.757957,-52.952831,285.522490,285.485378,12.365167,12.353154,-0.990658,-0.990325,-0.000179,-0.000181,0.001632,0.001632,-0.000277,-0.000277,0.000012,0.000012
0.080000,-14.600041,-19.999993,0.018600,0.000007,5.003007,0.000065,0.319309,5.002472,0.000025,0.327585,15.548170,15.547755,15.578035,15.577655,-53.264626,-53.548280,254.125597,253.995099,16.314871,16.302465,-1.090239,-1.089903,-0.000171,-0.000174,0.001437,0.001436,-0.000254,-0.000254,0.000013,0.000013
0.082834,-14.585861,-19.999993,0.019499,0.000007,5.003478,0.000021,0.315552,5.002897,-0.000019,0.324626,15.551390,15.551254,15.577782,15.577670,-53.521497,-53.790001,215.083728,214.938623,13.134773,13.125138,-1.238692,-1.238352,-0.000157,-0.000159,0.001210,0.001210,0.000053,0.000053,0.000015,0.000015
0.085668,-14.571679,-19.999993,0.020387,0.000008,5.003829,-0.000002,0.311128,5.003203,-0.000042,0.321035,15.554028,15.554078,15.577547,15.577615,-53.844565,-53.947916,178.480435,178.464545,5.374693,5.369108,-1.362532,-1.362203,-0.000150,-0.000150,0.001016,0.001017,0.000108,0.000108,0.000014,0.000014
0.090000,-14.550004,-19.999993,0.021718,0.000007,5.004158,0.000003,0.303208,5.003464,-0.000036,0.314452,15.557235,15.557350,15.577189,15.577312,-54.266015,-54.230219,128.677629,128.770161,-3.089200,-3.091151,-1.392468,-1.392206,-0.000137,-0.000136,0.000772,0.000773,0.000119,0.000119,0.000011,0.000011
0.091419,-14.542901,-19.999993,0.022147,0.000007,5.004216,0.000012,0.300332,5.003501,-0.000027,0.312030,15.558072,15.558169,15.577056,15.577158,-54.334393,-54.266224,114.232545,114.348116,-3.690782,-3.692285,-1.354277,-1.354045,-0.000133,-0.000132,0.000704,0.000705,0.000011,0.000011,0.000010,0.000010
0.092839,-14.535798,-19.999993,0.022571,0.000007,5.004253,0.000020,0.297332,5.003516,-0.000019,0.309489,15.558792,15.558866,15.576899,15.576977,-54.372523,-54.315938,100.491193,100.578428,-2.679041,-2.680357,-1.296224,-1.296024,-0.000129,-0.000129,0.000642,0.000642,-0.000034,-0.000034,0.000009,0.000009
0.094622,-14.526876,-19.999993,0.023097,0.000007,5.004270,0.000027,0.293395,5.003507,-0.000012,0.306139,15.559542,15.559606,15.576702,15.576770,-54.428098,-54.424012,84.495476,84.527983,-0.876406,-0.877585,-1.205536,-1.205374,-0.000126,-0.000126,0.000573,0.000573,-0.000056,-0.000056,0.000008,0.000008
0.096966,-14.515144,-19.999993,0.023779,0.000007,5.004249,0.000029,0.287955,5.003452,-0.000009,0.301487,15.560290,15.560369,15.576368,15.576450,-54.463374,-54.494595,65.498394,65.489626,1.280258,1.279244,-1.074442,-1.074324,-0.000121,-0.000121,0.000492,0.000492,-0.000062,-0.000062,0.000006,0.000006
0.100000,-14.499962,-19.999993,0.024641,0.000007,5.004154,0.000025,0.280517,5.003316,-0.000013,0.295090,15.560879,15.561010,15.575838,15.575970,-54.476000,-54.546457,43.884740,43.821910,3.165674,3.164893,-0.909660,-0.909587,-0.000116,-0.000117,0.000404,0.000404,-0.000059,-0.000059,0.000005,0.000005
0.101726,-14.491327,-19.999993,0.025122,0.000007,5.004071,0.000020,0.276107,5.003210,-0.000017,0.291282,15.561044,15.561215,15.575495,15.575667,-54.455176,-54.529472,33.062208,32.994360,2.926197,2.925554,-0.823614,-0.823559,-0.000114,-0.000114,0.000362,0.000362,0.000010,0.000010,0.000004,0.000004
0.103451,-14.482692,-19.999993,0.025594,0.000007,5.003968,0.000017,0.271580,5.003086,-0.000019,0.287365,15.561097,15.561303,15.575110,15.575315,-54.443597,-54.495258,23.178406,23.127999,1.672502,1.671963,-0.741871,-0.741832,-0.000112,-0.000112,0.000324,0.000324,0.000033,0.000033,0.000004,0.000004
0.105724,-14.471321,-19.999993,0.026204,0.000007,5.003807,0.000017,0.265460,5.002899,-0.000018,0.282056,15.561024,15.561250,15.574568,15.574792,-54.409340,-54.424766,11.472971,11.449712,-0.040474,-0.040952,-0.634191,-0.634168,-0.000110,-0.000110,0.000281,0.000281,0.000043,0.000043,0.000003,0.000003
0.108889,-14.455480,-19.999993,0.027031,0.000007,5.003538,0.000023,0.256676,5.002596,-0.000012,0.274418,15.560663,15.560884,15.573718,15.573935,-54.303889,-54.290392,-2.472180,-2.469737,-1.785067,-1.785547,-0.474801,-0.474792,-0.000108,-0.000108,0.000230,0.000230,0.000043,0.000043,0.000001,0.000001
0.110000,-14.449923,-19.999993,0.027314,0.000007,5.003433,0.000026,0.253533,5.002481,-0.000008,0.271680,15.560471,15.560682,15.573391,15.573599,-54.244472,-54.222827,-6.828469,-6.821057,-2.194625,-2.195120,-0.415784,-0.415777,-0.000107,-0.000107,0.000215,0.000215,0.000041,0.000041,0.000001,0.000001
0.110356,-14.448143,-19.999993,0.027404,0.000007,5.003398,0.000027,0.252520,5.002442,-0.000007,0.270798,15.560401,15.560610,15.573242,15.573446,-54.224251,-54.199939,-8.210765,-8.201859,-2.276106,-2.276603,-0.396571,-0.396565,-0.000107,-0.000107,0.000207,0.000207,0.000031,0.000031,0.000000,0.000000
0.110712,-14.446363,-19.999993,0.027494,0.000007,5.003363,0.000028,0.251505,5.002404,-0.000006,0.269912,15.560328,15.560533,15.572594,15.572794,-54.203773,-54.177153,-10.344821,-10.334732,-2.299144,-2.299636,-0.377238,-0.377232,-0.000107,-0.000107,0.000168,0.000168,0.000022,0.000022,0.000000,0.000000
0.111067,-14.444583,-19.999993,0.027583,0.000007,5.003326,0.000030,0.250486,5.002364,-0.000005,0.269025,15.560252,15.560452,15.569980,15.570176,-54.178940,-54.150752,-16.776983,-16.767133,-2.276926,-2.277406,-0.357808,-0.357803,-0.000107,-0.000106,0.000003,0.000003,0.000015,0.000015,0.000000,0.000000
0.111423,-14.442803,-19.999993,0.027672,0.000007,5.003284,0.000031,0.249466,5.002318,-0.000004,0.268134,15.560170,15.560366,15.562896,15.563088,-54.131366,-54.102676,-36.598902,-36.592872,-2.219963,-2.220428,-0.338314,-0.338309,-0.000105,-0.000105,-0.000448,-0.000448,0.000009,0.000009,-0.000000,-0.000000
0.111779,-14.441023,-19.999993,0.027761,0.000007,5.003228,0.000032,0.248442,5.002259,-0.000002,0.267242,15.560079,15.560270,15.548648,15.548837,-54.007857,-53.979868,-85.223569,-85.227793,-2.136631,-2.137078,-0.318789,-0.318784,-0.000102,-0.000102,-0.001356,-0.001356,0.000004,0.000004,-0.000000,-0.000000
0.112214,-14.438845,-19.999993,0.027868,0.000007,5.003116,0.000033,0.247187,5.002143,-0.000001,0.266146,15.559930,15.560116,15.519234,15.519421,-53.576865,-53.551205,-211.574100,-211.602830,-2.008548,-2.008970,-0.294919,-0.294914,-0.000090,-0.000090,-0.003228,-0.003227,-0.000000,-0.000000,-0.000000,-0.000000
0.112902,-14.435404,-19.999993,0.028038,0.000007,5.002735,0.000034,0.245197,5.001756,0.000001,0.264408,15.559427,15.559607,15.451176,15.451368,-51.375180,-51.355009,-610.902611,-610.991595,-1.768565,-1.768942,-0.257465,-0.257460,-0.000046,-0.000046,-0.007529,-0.007528,-0.000006,-0.000006,-0.000001,-0.000001
0.113902,-14.430402,-19.999993,0.028282,0.000007,5.001428,0.000036,0.242290,5.000441,0.000003,0.261864,15.557019,15.557190,15.351456,15.351672,-42.512849,-42.500156,-1513.143428,-1513.307596,-1.381051,-1.381357,-0.204379,-0.204374,0.000071,0.000071,-0.013674,-0.013671,-0.000011,-0.000011,-0.000001,-0.000001
0.114902,-14.425402,-19.999993,0.028522,0.000007,4.999090,0.000038,0.239368,4.998096,0.000005,0.259298,15.550926,15.551090,15.305939,15.306183,-28.452985,-28.445963,-2386.027075,-2386.179482,-0.987133,-0.987369,-0.153670,-0.153662,0.000170,0.000170,-0.016123,-0.016118,-0.000014,-0.000014,-0.000001,-0.000001
0.116127,-14.419281,-19.999993,0.028813,0.000007,4.995244,0.000039,0.235768,4.994241,0.000006,0.256123,15.538094,15.538252,15.326084,15.326328,-15.820061,-15.822539,-2931.801300,-2931.825083,-0.532091,-0.532244,-0.094668,-0.094658,0.000155,0.000155,-0.014036,-0.014030,-0.000017,-0.000017,-0.000002,-0.000002
0.117125,-14.414298,-19.999993,0.029047,0.000007,4.991842,0.000039,0.232821,4.990833,0.000007,0.253514,15.525672,15.525828,15.340943,15.341158,-15.525505,-15.537677,-2968.388043,-2968.373979,-0.197137,-0.197228,-0.049072,-0.049060,0.000074,0.000074,-0.012376,-0.012372,-0.000018,-0.000018,-0.000002,-0.000002
0.118122,-14.409319,-19.999993,0.029278,0.000007,4.988457,0.000039,0.229865,4.987444,0.000007,0.250889,15.514067,15.514224,15.311403,15.311604,-20.234912,-20.253132,-2979.556382,-2979.651557,0.100679,0.100644,-0.006237,-0.006223,0.000043,0.000043,-0.013578,-0.013574,-0.000018,-0.000018,-0.000002,-0.000002
0.119120,-14.404344,-19.999993,0.029506,0.000007,4.984984,0.000039,0.226900,4.983967,0.000007,0.248249,15.503486,15.503644,15.262423,15.262646,-21.451146,-21.470008,-3161.887638,-3162.094832,0.360659,0.360674,0.033035,0.033051,0.000097,0.000097,-0.016015,-0.016010,-0.000018,-0.000018,-0.000002,-0.000002
0.120000,-14.399959,-19.999992,0.029704,0.000006,4.981729,0.000038,0.224280,4.980708,0.000006,0.245909,15.493720,15.493880,15.238074,15.238326,-17.373738,-17.392957,-3383.833687,-3384.032743,0.559326,0.559379,0.064680,0.064699,0.000158,0.000158,-0.016909,-0.016903,-0.000018,-0.000018,-0.000003,-0.000003
0.120880,-14.395577,-19.999992,0.029901,0.000006,4.978314,0.000038,0.221656,4.977291,0.000006,0.243557,15.482631,15.482793,15.240025,15.240287,-12.316421,-12.339629,-3511.264040,-3511.376130,0.645354,0.645427,0.094001,0.094023,0.000168,0.000168,-0.016073,-0.016066,-0.000006,-0.000006,-0.000003,-0.000003
0.121015,-14.394907,-19.999992,0.029930,0.000006,4.977783,0.000037,0.221254,4.976759,0.000006,0.243196,15.480803,15.480964,15.242103,15.242364,-11.781486,-11.805647,-3515.677729,-3515.775123,0.642736,0.642810,0.098315,0.098337,0.000163,0.000163,-0.015828,-0.015821,-0.000005,-0.000005,-0.000003,-0.000003
0.121015,-14.394907,-19.999992,0.029930,0.000006,4.977783,0.000037,0.221254,4.976759,0.000006,0.243196,15.480803,15.480964,15.242103,15.242364,-11.781486,-11.805647,-3515.677729,-3515.775123,0.642736,0.642810,0.098315,0.098337,0.000163,0.000163,-0.015828,-0.015821,-0.000005,-0.000005,-0.000003,-0.000003
0.122113,-14.389440,-19.999992,0.030172,0.000006,4.973517,0.000037,0.217971,4.972490,0.000005,0.240243,15.465809,15.465974,15.262112,15.262353,-11.640043,-11.668921,-3434.471828,-3434.511375,0.549952,0.550014,0.132170,0.132195,0.000103,0.000103,-0.013643,-0.013638,0.000003,0.000003,-0.000003,-0.000003
0.123212,-14.383977,-19.999992,0.030409,0.000006,4.969518,0.000036,0.214684,4.968490,0.000004,0.237277,15.451771,15.451941,15.297142,15.297362,-16.868372,-16.893752,-3133.705180,-3133.759295,0.377890,0.377925,0.164015,0.164042,0.000048,0.000048,-0.010539,-0.010535,0.000007,0.000007,-0.000003,-0.000003
0.124549,-14.377337,-19.999992,0.030694,0.000006,4.965355,0.000035,0.210681,4.964327,0.000004,0.233657,15.437458,15.437629,15.327845,15.328051,-24.426948,-24.442966,-2574.402721,-2574.460859,0.145843,0.145840,0.200521,0.200550,0.000010,0.000010,-0.007674,-0.007671,0.000009,0.000009,-0.000003,-0.000003
0.126261,-14.368839,-19.999992,0.031050,0.000006,4.960967,0.000035,0.205555,4.959939,0.000004,0.229010,15.422960,15.423130,15.285435,15.285640,-30.504701,-30.515499,-2254.278155,-2254.402066,-0.123730,-0.123780,0.242912,0.242943,0.000010,0.000010,-0.009494,-0.009492,0.000010,0.000010,-0.000003,-0.000003
0.127973,-14.360348,-19.999992,0.031398,0.000006,4.956703,0.000035,0.200437,4.955678,0.000004,0.224356,15.409610,15.409776,15.265925,15.266143,-28.701571,-28.708736,-2363.799185,-2363.914133,-0.334283,-0.334370,0.280387,0.280421,0.000058,0.000058,-0.009858,-0.009854,0.000010,0.000010,-0.000004,-0.000004
0.129686,-14.351864,-19.999992,0.031736,0.000006,4.952559,0.000035,0.195331,4.951538,0.000005,0.219697,15.395220,15.395380,15.303805,15.304000,-27.936409,-27.940906,-2107.189421,-2107.192889,-0.481284,-0.481397,0.315318,0.315355,0.000013,0.000013,-0.006519,-0.006517,0.000009,0.000009,-0.000004,-0.000004
0.130000,-14.350308,-19.999992,0.031798,0.000006,4.951869,0.000035,0.194396,4.950849,0.000005,0.218842,15.392636,15.392794,15.307782,15.307968,-28.967259,-28.971803,-2016.267033,-2016.269739,-0.501719,-0.501835,0.321545,0.321583,-0.000006,-0.000006,-0.006114,-0.006112,0.000009,0.000009,-0.000004,-0.000004
0.131447,-14.343144,-19.999992,0.032076,0.000006,4.949021,0.000035,0.190097,4.948005,0.000005,0.214912,15.382553,15.382706,15.298428,15.298598,-35.738904,-35.743254,-1724.945406,-1725.026994,-0.470528,-0.470636,0.348905,0.348945,-0.000049,-0.000049,-0.006115,-0.006114,-0.000001,-0.000001,-0.000004,-0.000004
0.132894,-14.335984,-19.999992,0.032348,0.000006,4.946451,0.000035,0.185816,4.945441,0.000006,0.210992,15.374641,15.374787,15.288127,15.288303,-37.808910,-37.812781,-1640.680928,-1640.769728,-0.302935,-0.303006,0.373611,0.373652,-0.000010,-0.000010,-0.006236,-0.006234,-0.000005,-0.000005,-0.000004,-0.000004
0.134634,-14.327379,-19.999992,0.032667,0.000006,4.943570,0.000035,0.180697,4.942568,0.000005,0.206297,15.365002,15.365142,15.301400,15.301561,-36.203629,-36.213185,-1474.122824,-1474.157398,-0.067227,-0.067248,0.399712,0.399755,-0.000016,-0.000016,-0.004757,-0.004755,-0.000008,-0.000008,-0.000004,-0.000004
0.136999,-14.315691,-19.999992,0.033086,0.000006,4.940359,0.000034,0.173798,4.939369,0.000005,0.199962,15.353418,15.353556,15.312067,15.312214,-41.718000,-41.734134,-1117.267497,-1117.336347,0.216819,0.216858,0.428334,0.428379,-0.000076,-0.000076,-0.003373,-0.003372,-0.000009,-0.000009,-0.000004,-0.000004
0.139365,-14.304009,-19.999992,0.033489,0.000006,4.937947,0.000032,0.166977,4.936971,0.000003,0.193694,15.345530,15.345667,15.317807,15.317952,-44.979163,-44.996002,-843.354030,-843.402090,0.428392,0.428473,0.448256,0.448301,-0.000067,-0.000067,-0.002478,-0.002477,-0.000009,-0.000009,-0.000004,-0.000004
0.140000,-14.300872,-19.999992,0.033594,0.000006,4.937411,0.000031,0.165159,4.936440,0.000002,0.192024,15.343696,15.343833,15.320818,15.320960,-45.010883,-45.028897,-775.938514,-775.984224,0.472488,0.472578,0.452154,0.452199,-0.000070,-0.000070,-0.002166,-0.002166,-0.000009,-0.000009,-0.000004,-0.000004
0.142316,-14.289440,-19.999992,0.033969,0.000006,4.935871,0.000029,0.158596,4.934914,0.000000,0.185992,15.338004,15.338143,15.333896,15.334034,-47.803876,-47.824166,-504.910778,-504.965709,0.475861,0.475952,0.461741,0.461785,-0.000104,-0.000104,-0.000979,-0.000979,-0.000002,-0.000002,-0.000004,-0.000004
0.144631,-14.278012,-19.999992,0.034329,0.000006,4.935002,0.000027,0.152133,4.934062,-0.000002,0.180058,15.334846,15.334986,15.346908,15.347043,-51.192525,-51.208262,-229.904953,-229.941624,0.354864,0.354932,0.465278,0.465321,-0.000117,-0.000117,0.000061,0.000061,-0.000000,-0.000000,-0.000004,-0.000004
0.148391,-14.259458,-19.999992,0.034882,0.000006,4.934882,0.000024,0.141879,4.933970,-0.000004,0.170665,15.333880,15.334018,15.368746,15.368873,-54.666153,-54.678705,153.436802,153.402890,0.186564,0.186601,0.462559,0.462600,-0.000143,-0.000143,0.001519,0.001518,0.000000,0.000000,-0.000004,-0.000004
0.150000,-14.251517,-19.999992,0.035107,0.000006,4.935275,0.000023,0.137589,4.934376,-0.000005,0.166746,15.334902,15.335038,15.379755,15.379878,-56.356060,-56.367247,308.762130,308.734704,0.137937,0.137965,0.459097,0.459137,-0.000155,-0.000155,0.002155,0.002155,0.000000,0.000000,-0.000004,-0.000004
0.152263,-14.240346,-19.999991,0.035411,0.000006,4.936251,0.000021,0.131662,4.935370,-0.000006,0.161345,15.337788,15.337921,15.394787,15.394904,-58.340788,-58.350777,514.206230,514.182005,0.151865,0.151894,0.452545,0.452583,-0.000168,-0.000168,0.002931,0.002930,-0.000003,-0.000003,-0.000004,-0.000004
0.154527,-14.229172,-19.999991,0.035703,0.000006,4.937671,0.000020,0.125865,4.936808,-0.000007,0.156082,15.342112,15.342242,15.409946,15.410059,-59.978632,-59.989961,693.882456,693.858180,0.223409,0.223449,0.444033,0.444069,-0.000181,-0.000181,0.003619,0.003618,-0.000004,-0.000004,-0.000004,-0.000004
0.158128,-14.211383,-19.999991,0.036140,0.000005,4.940737,0.000017,0.116926,4.939903,-0.000009,0.148014,15.351615,15.351744,15.436254,15.436363,-62.301385,-62.313323,955.746543,955.722991,0.311663,0.311714,0.426238,0.426271,-0.000201,-0.000201,0.004683,0.004682,-0.000004,-0.000004,-0.000003,-0.000003
0.160000,-14.202134,-19.999991,0.036354,0.000005,4.942692,0.000016,0.112425,4.941873,-0.000010,0.143976,15.357732,15.357860,15.450021,15.450129,-63.339276,-63.351245,1076.811198,1076.788997,0.337128,0.337181,0.415056,0.415086,-0.000211,-0.000211,0.005164,0.005163,-0.000004,-0.000004,-0.000003,-0.000003
0.164892,-14.177937,-19.999991,0.036877,0.000005,4.948773,0.000012,0.101149,4.947993,-0.000013,0.133953,15.376848,15.376975,15.487170,15.487277,-65.405519,-65.415394,1347.636094,1347.614842,0.267290,0.267330,0.381536,0.381561,-0.000234,-0.000234,0.006291,0.006290,-0.000001,-0.000001,-0.000003,-0.000003
0.170000,-14.152642,-19.999991,0.037365,0.000005,4.956398,0.000010,0.090160,4.955658,-0.000016,0.124342,15.400855,15.400979,15.527202,15.527307,-66.899353,-66.905932,1576.501944,1576.482549,0.162677,0.162700,0.343613,0.343633,-0.000257,-0.000257,0.007276,0.007275,-0.000001,-0.000001,-0.000003,-0.000003
0.177159,-14.117114,-19.999991,0.037960,0.000005,4.968779,0.000006,0.076151,4.968091,-0.000018,0.112395,15.439757,15.439876,15.584729,15.584832,-67.993730,-67.998615,1820.452315,1820.430884,0.157903,0.157920,0.290548,0.290561,-0.000287,-0.000287,0.008395,0.008394,-0.000002,-0.000002,-0.000002,-0.000002
0.180000,-14.102991,-19.999991,0.038169,0.000005,4.974138,0.000005,0.071051,4.973470,-0.000019,0.108156,15.456540,15.456657,15.607777,15.607880,-68.189058,-68.193498,1897.646870,1897.624587,0.161988,0.162003,0.269657,0.269668,-0.000298,-0.000298,0.008761,0.008760,-0.000002,-0.000002,-0.000002,-0.000002
0.185463,-14.075788,-19.999991,0.038532,0.000005,4.984997,0.000003,0.061974,4.984363,-0.000021,0.100801,15.490420,15.490535,15.652618,15.652721,-68.251401,-68.254067,2022.504259,2022.480076,0.116838,0.116848,0.230174,0.230181,-0.000320,-0.000320,0.009388,0.009388,-0.000000,-0.000000,-0.000002,-0.000002
0.190000,-14.053150,-19.999991,0.038798,0.000005,4.994489,0.000002,0.055162,4.993881,-0.000022,0.095483,15.519886,15.519998,15.690184,15.690288,-68.088861,-68.089976,2107.948096,2107.922940,0.075012,0.075018,0.198907,0.198912,-0.000337,-0.000337,0.009838,0.009837,-0.000000,-0.000000,-0.000001,-0.000001
0.198857,-14.008830,-19.999991,0.039235,0.000005,5.014004,-0.000000,0.043706,5.013438,-0.000023,0.087087,15.580035,15.580141,15.764437,15.764542,-67.401788,-67.401243,2242.606913,2242.578277,0.048969,0.048971,0.143636,0.143637,-0.000371,-0.000371,0.010590,0.010590,-0.000000,-0.000000,-0.000001,-0.000001
0.200000,-14.003095,-19.999991,0.039284,0.000005,5.016608,-0.000001,0.042400,5.016047,-0.000023,0.086189,15.588018,15.588124,15.774113,15.774217,-67.290578,-67.289887,2257.591372,2257.562507,0.047005,0.047007,0.137068,0.137069,-0.000376,-0.000376,0.010678,0.010678,-0.000000,-0.000000,-0.000001,-0.000001
0.205717,-13.974377,-19.999991,0.039509,0.000004,5.029878,-0.000001,0.036434,5.029336,-0.000023,0.082299,15.628555,15.628658,15.822821,15.822926,-66.692384,-66.690772,2327.424741,2327.394305,0.023386,0.023387,0.106280,0.106280,-0.000398,-0.000398,0.011092,0.011093,0.000000,0.000000,-0.000001,-0.000001
0.210000,-13.952813,-19.999991,0.039657,0.000004,5.040077,-0.000002,0.032561,5.039547,-0.000023,0.080016,15.659555,15.659656,15.859730,15.859835,-66.227052,-66.224801,2375.574281,2375.542976,0.005507,0.005508,0.085632,0.085632,-0.000414,-0.000414,0.011385,0.011386,0.000000,0.000000,-0.000001,-0.000001
